1072|23|33|07|53|77|
1073|23|42|57|58|78|
1074|57|76|04|03|10|
1075|48|61|40|66|54|
1076|29|33|36|64|73|
1077|73|48|41|06|34|
1078|11|55|64|24|22|
1079|45|07|48|68|05|
1080|05|48|33|68|34|
1081|02|04|40|64|78|
1082|28|24|21|23|72|
1083|49|26|33|41|46|
1084|31|56|72|49|09|
1085|26|10|74|22|70|
1086|49|74|38|05|64|
1087|15|04|06|32|29|
1088|46|01|60|07|31|
1089|22|55|44|19|73|
1090|55|30|78|28|36|
1091|23|78|15|45|43|
1092|42|55|63|12|64|
1093|31|24|28|12|70|
1094|03|19|36|46|64|
1095|21|18|09|52|32|
1096|45|63|38|09|26|
1097|02|18|46|61|74|
1098|13|42|31|10|01|
1099|50|57|27|09|30|
1100|18|39|54|28|74|
1101|78|65|41|80|74|
1102|20|22|39|50|29|
1103|32|33|74|43|20|
1104|35|29|41|59|01|
1105|37|48|38|78|36|
1106|16|30|25|62|73|
1107|08|49|18|79|11|
1108|15|45|13|21|53|
1109|08|11|35|29|55|
1110|80|40|44|31|51|
1111|45|39|35|31|07|
1112|65|25|15|70|51|
1113|14|02|16|34|54|
1114|12|59|16|40|08|
1115|73|52|04|42|56|
1116|70|04|19|29|33|
1117|23|03|10|51|32|
1118|70|36|42|10|62|
1119|74|44|73|65|46|
1120|27|48|76|55|33|
1121|42|76|40|26|74|
1122|45|52|77|39|09|
1123|18|75|56|42|21|
1124|65|67|62|26|33|
1125|73|48|45|77|33|
1126|79|05|41|74|56|
1127|46|22|18|32|72|
1128|08|10|04|34|70|
1129|66|27|58|19|03|
1130|17|08|46|53|74|
1131|45|72|18|23|56|
1132|42|63|77|35|45|
1133|68|28|22|38|46|
1134|02|66|56|27|33|
1135|32|76|18|72|41|
1136|58|05|12|47|16|
1137|39|78|19|10|33|
1138|11|40|07|51|18|
1139|31|45|61|18|71|
1140|38|58|34|61|31|
1141|62|36|78|77|49|
1142|64|39|56|73|22|
1143|05|78|44|69|42|
1144|61|16|70|66|07|
1145|70|61|44|24|27|
1146|16|64|45|78|13|
1147|34|66|60|54|51|
1148|52|44|20|23|69|
1149|60|23|67|24|69|
1150|30|33|04|47|39|
1151|57|30|54|23|67|
1152|47|08|26|25|78|
1153|79|60|29|77|61|
1154|54|12|42|21|56|
1155|53|21|66|18|03|
1156|24|50|57|44|38|
1157|10|28|78|07|62|
1158|36|18|34|41|69|
1159|24|56|41|10|61|
1160|76|39|78|62|08|
1161|17|44|19|06|10|
1162|30|11|26|80|61|
1163|33|12|25|70|26|
1164|79|54|72|52|12|
1165|40|71|41|72|52|
1166|24|54|64|60|07|
1167|39|28|66|17|14|
1168|58|01|15|31|74|
1169|43|15|44|20|14|
1170|15|09|79|10|54|
1171|78|28|07|04|29|
1172|60|33|47|01|64|
1173|40|18|70|13|52|
1174|79|73|71|58|45|
1175|42|23|40|47|20|
1176|08|31|61|32|10|
1177|35|29|75|38|43|
1178|60|80|01|56|68|
1179|15|78|71|52|66|
1180|03|19|22|16|38|
1181|43|21|60|42|07|
1182|03|08|66|36|06|
1183|42|79|52|21|66|
1184|60|21|02|34|47|
1185|40|38|18|72|68|
1186|26|21|54|42|50|
1187|18|15|55|05|78|
1188|14|72|74|04|73|
1189|17|04|39|21|76|
1190|19|44|40|73|71|
1191|27|06|46|40|71|
1192|80|70|79|18|03|
1193|70|07|73|74|09|
1194|04|59|46|54|15|
1195|61|47|64|22|07|
1196|38|12|62|61|14|
1197|51|05|66|21|43|
1198|09|28|80|13|48|
1199|24|40|26|56|32|
1200|65|30|16|58|42|
1201|13|61|60|10|42|
1202|38|31|76|73|62|
1203|34|75|39|42|09|
1204|62|30|49|05|07|
1205|37|30|17|44|77|
1206|03|37|33|40|09|
1207|11|71|61|43|25|
1208|14|69|67|08|53|
1209|24|75|73|43|36|
1210|11|51|29|49|31|
1211|19|52|65|78|40|
1212|32|14|75|72|52|
1213|41|77|07|24|52|
1214|47|40|07|01|42|
1215|32|71|65|22|19|
1216|48|38|44|77|43|
1217|72|12|07|58|19|
1218|54|29|21|10|78|
1219|09|34|60|55|19|
1220|59|75|37|39|44|
1221|66|15|03|52|76|
1222|79|33|46|58|26|
1223|42|16|66|61|51|
1224|13|18|79|78|10|
1225|35|38|25|40|06|
1226|35|25|18|14|66|
1227|45|77|73|68|53|
1228|55|31|28|40|52|
1229|35|30|50|67|40|
1230|02|51|49|80|68|
1231|50|49|16|44|53|
1232|70|38|66|58|49|
1233|72|35|45|04|31|
1234|05|52|44|33|39|
1235|27|53|05|72|69|
1236|53|31|52|54|32|
1237|49|21|53|19|76|
1238|36|06|47|16|33|
1239|65|62|64|60|68|
1240|46|19|26|30|43|
1241|37|71|12|24|28|
1242|24|08|34|13|26|
1243|59|65|60|39|29|
1244|44|04|63|76|10|
1245|70|53|59|04|20|
1246|75|44|63|22|18|
1247|47|26|14|29|16|
1248|41|05|29|19|04|
1249|35|51|34|08|79|
1250|05|04|68|10|77|
1251|35|71|77|52|51|
1252|56|34|01|80|08|
1253|03|77|44|65|35|
1254|30|16|69|55|31|
1255|76|31|04|57|68|
1256|11|29|07|05|41|
1257|15|64|30|43|63|
1258|57|28|33|64|16|
1259|38|46|14|50|16|
1260|32|04|13|51|33|
1261|25|62|45|04|78|
1262|25|23|36|22|39|
1263|19|70|08|80|39|
1264|71|02|17|20|54|
1265|11|64|38|21|28|
1266|18|63|50|17|49|
1267|21|26|39|66|76|
1268|57|48|37|30|76|
1269|39|13|38|19|49|
1270|25|04|46|63|36|
1271|68|39|34|19|01|
1272|13|05|68|14|64|
1273|26|41|15|31|56|
1274|43|62|80|60|42|
1275|19|49|38|74|47|
1276|75|14|24|33|03|
1277|30|18|13|29|44|
1278|15|09|40|74|33|
1279|18|24|70|39|06|
1280|48|24|29|13|11|
1281|76|27|39|50|74|
1282|69|67|65|70|46|
1283|52|15|29|21|40|
1284|45|77|09|44|04|
1285|72|19|60|34|58|
1286|49|43|41|58|56|
1287|63|44|12|34|35|
1288|04|01|74|65|23|
1289|61|68|76|71|37|
1290|53|78|61|52|66|
1291|17|53|58|63|46|
1292|26|56|15|60|32|
1293|78|75|77|36|05|
1294|08|09|57|42|55|
1295|56|22|24|78|02|
1296|06|36|49|54|07|
1297|58|33|29|51|56|
1298|66|60|24|12|77|
1299|73|50|52|33|79|
1300|34|16|65|54|38|
1301|75|63|64|53|55|
1302|15|10|07|77|26|
1303|05|49|09|69|39|
1304|04|05|27|72|64|
1305|07|18|08|35|25|
1306|40|29|45|34|47|
1307|16|09|48|36|67|
1308|15|71|74|72|47|
1309|28|36|05|39|80|
1310|35|15|20|31|69|
1311|34|65|74|52|38|
1312|31|12|36|47|22|
1313|49|27|14|39|41|
1314|38|76|10|68|47|
1315|38|65|51|05|33|
1316|39|51|71|42|70|
1317|68|05|66|39|29|
1318|05|78|39|10|66|
1319|24|18|37|32|39|
1320|37|69|61|09|33|
1321|39|66|65|34|18|
1322|47|28|16|68|43|
1323|31|55|19|75|52|
1324|48|47|03|34|71|
1325|73|25|27|22|20|
1326|44|77|24|67|58|
1327|57|07|18|61|44|
1328|73|47|70|04|14|
1329|80|74|59|21|25|
1330|56|71|45|52|22|
1331|46|40|30|27|38|
1332|19|44|21|71|25|
1333|46|70|14|75|23|
1334|63|49|22|12|50|
1335|79|32|69|13|76|
1336|67|05|26|01|41|
1337|58|79|21|19|36|
1338|19|15|45|75|09|
1339|26|41|22|27|79|
1340|67|66|27|12|48|
1341|15|33|13|48|41|
1342|35|21|61|80|69|
1343|66|34|18|30|21|
1344|79|32|80|73|47|
1345|22|66|54|35|61|
1346|28|58|32|11|13|
1347|37|30|70|45|18|
1348|64|30|72|04|52|
1349|35|49|45|76|03|
1350|64|53|28|69|18|
1351|48|12|36|08|43|
1352|52|79|40|11|09|
1353|45|04|16|42|58|
1354|14|22|53|04|40|
1355|30|04|13|32|55|
1356|41|05|42|54|72|
1357|16|15|68|59|78|
1358|16|72|78|44|24|
1359|26|50|60|74|12|
1360|53|58|09|05|51|
1361|12|77|73|39|46|
1362|20|63|43|54|72|
1363|31|73|54|53|62|
1364|35|06|56|37|42|
1365|11|12|53|32|59|
1366|59|80|06|76|61|
1367|71|37|77|56|23|
1368|59|70|69|38|71|
1369|13|67|17|12|19|
1370|63|47|57|02|38|
1371|74|52|20|05|64|
1372|54|78|19|14|21|
1373|66|78|67|21|47|
1374|62|60|77|32|64|
1375|26|06|27|68|70|
1376|35|63|78|45|42|
1377|60|07|15|06|67|
1378|54|55|39|61|19|
1379|50|66|76|46|33|
1380|78|50|55|39|76|
1381|45|28|24|05|31|
1382|22|07|09|64|53|
1383|80|62|56|59|48|
1384|60|59|22|29|33|
1385|48|62|39|43|11|
1386|69|33|18|49|44|
1387|80|78|73|69|42|
1388|48|52|39|06|57|
1389|68|72|74|40|11|
1390|19|17|64|42|43|
1391|39|76|28|21|67|
1392|76|71|48|09|57|
1393|51|67|74|02|17|
1394|52|64|78|57|02|
1395|04|14|34|70|31|
1396|16|73|04|24|72|
1397|21|58|13|30|38|
1398|51|67|77|60|43|
1399|43|16|26|08|27|
1400|74|45|52|80|41|
1401|38|05|63|41|18|
1402|76|47|43|42|72|
1403|04|17|74|70|69|
1404|05|66|70|52|63|
1405|09|04|43|68|67|
1406|69|09|24|16|70|
1407|30|64|28|01|72|
1408|45|21|38|19|23|
1409|79|12|65|48|50|
1410|37|32|05|35|74|
1411|01|13|11|16|20|
1412|78|05|19|77|74|
1413|56|61|31|29|54|
1414|26|78|22|44|56|
1415|19|17|42|73|30|
1416|34|54|72|02|60|
1417|36|78|65|46|08|
1418|29|75|35|52|23|
1419|64|49|46|11|69|
1420|71|69|59|61|04|
1421|70|52|61|54|13|
1422|63|14|08|03|10|
1423|63|49|23|14|12|
1424|03|21|66|54|32|
1425|76|18|11|01|29|
1426|03|38|73|44|46|
1427|48|79|38|26|40|
1428|73|80|04|76|70|
1429|70|36|77|29|47|
1430|26|76|51|14|43|
1431|04|48|08|69|35|
1432|25|23|37|30|15|
1433|65|66|31|04|58|
1434|16|04|67|35|13|
1435|04|59|15|17|56|
1436|53|54|62|60|03|
1437|26|03|62|12|54|
1438|30|05|15|68|79|
1439|15|39|31|63|13|
1440|10|16|59|52|18|
1441|53|49|61|11|03|
1442|11|45|73|77|42|
1443|19|38|21|58|09|
1444|51|69|29|75|62|
1445|18|13|77|41|54|
1446|10|52|73|02|27|
1447|11|33|04|15|14|
1448|41|20|77|69|29|
1449|21|03|67|24|13|
1450|55|11|14|74|58|
1451|02|13|66|79|53|
1452|01|23|37|15|04|
1453|01|38|70|59|23|
1454|06|51|69|30|53|
1455|67|59|68|46|28|
1456|76|17|10|08|68|
1457|14|21|73|22|59|
1458|23|13|39|40|48|
1459|14|40|63|52|71|
1460|02|48|51|32|13|
1461|06|75|49|27|61|
1462|46|48|02|55|45|
1463|46|18|47|30|76|
1464|39|55|71|10|40|
1465|12|71|14|58|46|
1466|19|72|15|13|41|
1467|16|69|15|10|62|
1468|65|17|47|25|43|
1469|46|58|33|30|52|
1470|70|40|44|04|67|
1471|63|45|24|57|25|
1472|35|51|57|25|53|
1473|15|74|17|54|24|
1474|25|03|54|40|06|
1475|63|07|13|21|47|
1476|01|37|60|75|06|
1477|54|76|58|80|70|
1478|10|30|75|55|22|
1479|09|14|13|32|19|
1480|20|73|01|37|79|
1481|74|08|29|55|01|
1482|79|44|27|08|13|
1483|74|19|16|24|54|
1484|21|47|59|40|39|
1485|35|69|47|49|36|
1486|53|56|41|64|51|
1487|22|80|73|10|14|
1488|28|11|30|13|54|
1489|40|27|16|35|05|
1490|70|60|08|31|18|
1491|68|12|65|23|74|
1492|06|39|59|42|74|
1493|14|49|28|45|11|
1494|04|44|36|27|12|
1495|08|58|31|01|21|
1496|18|41|08|75|42|
1497|28|31|10|15|22|
1498|76|08|41|48|06|
1499|01|26|09|78|35|
1500|65|52|43|74|30|
1501|73|16|52|72|48|
1502|31|65|46|74|45|
1503|11|32|47|39|25|
1504|01|45|79|06|38|
1505|77|70|02|71|10|
1506|42|46|71|64|67|
1507|18|24|59|32|51|
1508|67|11|03|63|19|
1509|78|49|60|07|47|
1510|69|54|15|37|71|
1511|79|49|21|26|75|
1512|03|36|07|57|38|
1513|01|71|11|29|62|
1514|41|05|25|32|21|
1515|63|09|45|49|75|
1516|38|14|59|69|26|
1517|79|62|48|72|51|
1518|64|17|04|15|25|
1519|39|57|03|64|17|
1520|46|67|79|35|77|
1521|37|43|53|22|63|
1522|59|23|64|11|08|
1523|17|32|28|14|71|
1524|50|80|48|21|22|
1525|32|07|31|67|70|
1526|04|65|32|48|46|
1527|73|06|64|35|52|
1528|36|10|52|68|63|
1529|55|23|47|41|48|
1530|71|79|20|47|39|
1531|44|60|72|34|41|
1532|39|65|59|36|43|
1533|44|37|45|24|34|
1534|54|35|33|60|50|
1535|27|80|22|69|76|
1536|61|78|58|53|74|
1537|34|36|24|74|01|
1538|41|31|02|57|26|
1539|23|72|36|51|16|
1540|45|03|57|30|66|
1541|33|53|68|01|15|
1542|29|79|26|72|69|
1543|62|57|60|22|04|
1544|37|01|73|08|51|
1545|39|16|24|08|73|
1546|09|38|79|73|44|
1547|34|51|54|43|36|
1548|10|74|22|39|69|
1549|19|71|51|60|64|
1550|47|53|38|15|45|
1551|34|39|62|76|10|
1552|61|50|43|06|22|
1553|16|77|76|35|52|
1554|17|64|10|37|34|
1555|64|65|59|31|67|
1556|25|55|51|18|50|
1557|73|55|47|12|51|
1558|13|64|17|54|79|
1559|79|07|66|48|39|
1560|42|56|21|52|23|
1561|36|01|64|71|10|
1562|50|72|53|60|16|
1563|24|04|43|36|50|
1564|58|24|68|28|50|
1565|79|20|70|09|55|
1566|62|19|16|27|69|
1567|46|78|56|13|52|
1568|27|63|05|25|29|
1569|21|46|50|67|60|
1570|72|44|67|32|53|
1571|58|51|47|40|72|
1572|13|43|45|76|74|
1573|08|64|47|58|37|
1574|55|78|17|16|79|
1575|49|42|73|68|41|
1576|01|26|42|59|75|
1577|56|10|13|25|67|
1578|27|06|17|01|09|
1579|61|77|69|03|76|
1580|09|39|47|16|75|
1581|14|30|70|42|12|
1582|60|66|52|34|37|
1583|54|51|01|57|29|
1584|12|65|64|69|40|
1585|28|05|15|37|01|
1586|13|28|72|04|17|
1587|06|23|54|30|04|
1588|56|57|70|36|23|
1589|14|07|56|47|17|
1590|45|18|28|12|73|
1591|33|32|51|53|10|
1592|55|04|45|37|65|
1593|63|40|56|50|43|
1594|57|61|06|79|34|
1595|41|45|64|52|31|
1596|54|44|26|03|49|
1597|29|45|53|07|78|
1598|08|44|67|32|46|
1599|13|41|80|71|36|
1600|21|33|61|36|56|
1601|20|49|42|80|79|
1602|49|04|64|30|73|
1603|05|77|51|45|56|
1604|40|36|24|21|71|
1605|78|12|11|33|36|
1606|64|76|25|77|57|
1607|03|40|68|50|32|
1608|47|28|29|13|77|
1609|30|35|43|79|40|
1610|18|48|46|69|61|
1611|50|16|40|04|08|
1612|63|59|37|04|38|
1613|36|01|09|50|44|
1614|22|49|09|52|10|
1615|33|38|58|49|06|
1616|41|06|35|58|12|
1617|63|11|21|52|70|
1618|67|11|43|48|57|
1619|26|70|06|74|65|
1620|34|57|32|45|41|
1621|04|15|66|05|79|
1622|39|44|68|16|73|
1623|09|44|78|06|23|
1624|63|26|32|09|61|
1625|75|40|71|62|48|
1626|08|46|60|49|36|
1627|50|51|06|70|07|
1628|28|56|79|49|11|
1629|33|10|13|34|74|
1630|32|35|19|09|34|
1631|28|61|24|46|35|
1632|42|21|25|60|38|
1633|20|46|57|77|18|
1634|39|42|73|57|41|
1635|52|22|50|18|06|
1636|50|57|27|29|37|
1637|71|17|46|41|57|
1638|79|48|62|21|71|
1639|25|68|38|14|07|
1640|50|10|20|67|64|
1641|19|23|67|18|34|
1642|17|74|15|57|73|
1643|36|70|58|09|14|
1644|59|76|55|33|66|
1645|08|65|26|69|01|
1646|42|40|30|52|76|
1647|48|71|02|55|74|
1648|43|36|35|64|72|
1649|21|01|18|36|16|
1650|77|10|68|44|01|
1651|57|26|61|45|05|
1652|47|30|71|08|06|
1653|50|54|05|46|09|
1654|50|65|15|58|51|
1655|28|33|56|08|54|
1656|16|25|80|76|27|
1657|38|31|11|13|10|
1658|55|37|74|46|56|
1659|40|47|53|49|35|
1660|66|73|63|48|70|
1661|06|47|09|77|49|
1662|57|45|06|70|59|
1663|05|28|12|71|68|
1664|58|20|46|26|80|
1665|62|01|71|60|61|
1666|51|29|52|47|73|
1667|34|10|02|66|43|
1668|71|77|59|31|12|
1669|46|63|49|16|53|
1670|76|60|21|77|24|
1671|05|34|15|35|11|
1672|15|55|63|79|53|
1673|45|58|77|30|33|
1674|33|04|18|80|03|
1675|32|23|22|70|50|
1676|60|53|44|49|37|
1677|52|59|44|77|41|
1678|72|62|12|06|30|
1679|16|52|03|14|22|
1680|67|21|60|79|38|
1681|56|27|71|01|32|
1682|01|04|47|36|65|
1683|54|28|22|47|18|
1684|01|06|44|52|80|
1685|34|05|71|08|17|
1686|26|37|10|23|53|
1687|49|33|76|55|69|
1688|06|14|27|05|04|
1689|24|01|15|42|72|
1690|46|08|64|09|65|
1691|65|74|34|36|08|
1692|38|52|31|07|39|
1693|33|41|59|53|03|
1694|33|52|23|24|62|
1695|75|06|32|33|39|
1696|28|27|29|79|34|
1697|66|16|79|12|78|
1698|53|39|49|71|33|
1699|20|74|39|03|29|
1700|65|47|20|11|26|
1701|15|72|64|49|30|
1702|78|80|14|52|22|
1703|36|40|35|09|63|
1704|08|29|70|54|24|
1705|34|49|21|50|54|
1706|07|11|29|39|19|
1707|28|67|37|13|26|
1708|33|70|12|68|64|
1709|61|58|79|63|06|
1710|72|63|15|19|51|
1711|62|32|09|79|11|
1712|34|27|31|55|12|
1713|71|62|04|55|30|
1714|18|11|17|01|37|
1715|54|33|46|49|56|
1716|80|65|59|29|08|
1717|50|12|17|25|16|
1718|27|56|43|59|44|
1719|77|58|29|78|50|
1720|36|34|15|06|02|
1721|08|79|42|19|38|
1722|46|65|47|54|45|
1723|53|50|27|03|09|
1724|45|39|37|31|34|
1725|41|39|26|74|42|
1726|26|19|57|64|22|
1727|12|58|78|15|42|
1728|26|29|47|68|42|
1729|71|52|28|59|38|
1730|12|29|62|08|65|
1731|49|38|14|73|31|
1732|16|51|75|49|42|
1733|63|22|09|72|62|
1734|77|60|12|69|40|
1735|32|67|08|01|65|
1736|46|42|49|80|12|
1737|24|27|30|68|09|
1738|74|79|71|33|34|
1739|38|16|44|76|78|
1740|78|49|35|09|43|
1741|45|46|44|24|36|
1742|66|64|54|08|57|
1743|16|69|77|02|64|
1744|31|02|75|64|22|
1745|56|25|76|80|22|
1746|09|24|05|48|77|
1747|59|71|01|13|27|
1748|52|79|72|37|47|
1749|42|66|62|60|75|
1750|22|34|31|74|73|
1751|60|37|16|38|21|
1752|54|05|12|44|32|
1753|55|21|62|19|60|
1754|19|58|27|21|06|
1755|69|80|17|37|53|
1756|70|10|33|42|49|
1757|02|78|14|47|53|
1758|41|38|78|40|11|
1759|68|56|79|14|09|
1760|55|46|34|27|70|
1761|55|45|13|01|58|
1762|02|20|30|45|74|
1763|03|09|33|24|60|
1764|10|47|01|73|75|
1765|26|10|36|04|80|
1766|71|27|05|25|62|
1767|74|60|79|39|09|
1768|63|42|62|28|33|
1769|56|61|45|20|24|
1770|63|21|25|10|22|
1771|59|39|78|42|28|
1772|38|48|19|11|54|
1773|61|26|57|63|20|
1774|19|16|55|38|34|
1775|49|55|80|67|12|
1776|52|32|36|21|07|
1777|01|27|44|74|56|
1778|41|67|55|46|26|
1779|21|55|31|45|48|
1780|33|42|76|48|28|
1781|64|02|53|25|43|
1782|22|77|62|21|05|
1783|08|70|35|55|05|
1784|29|59|26|62|51|
1785|68|22|32|60|72|
1786|80|77|69|45|26|
1787|39|56|72|33|51|
1788|68|41|16|53|05|
1789|09|26|78|34|22|
1790|34|02|20|32|15|
1791|66|40|42|51|52|
1792|75|39|14|41|66|
1793|55|42|16|15|41|
1794|23|01|41|10|76|
1795|26|47|61|03|72|
1796|40|48|34|35|49|
1797|29|66|70|64|22|
1798|56|45|28|59|12|
1799|27|71|75|39|55|
1800|32|65|44|22|74|
1801|04|35|25|52|07|
1802|47|70|59|26|64|
1803|62|67|48|53|77|
1804|51|25|69|28|18|
1805|12|21|63|52|60|
1806|13|25|52|55|71|
1807|58|76|51|04|28|
1808|25|58|19|29|03|
1809|56|40|24|25|75|
1810|22|78|48|40|38|
1811|37|30|61|45|38|
1812|02|26|04|80|67|
1813|16|21|77|28|07|
1814|31|03|37|20|62|
1815|56|61|68|15|18|
1816|37|08|73|55|34|
1817|21|60|20|57|47|
1818|63|71|08|16|39|
1819|51|77|12|32|80|
1820|09|38|48|68|80|
1821|76|47|22|35|29|
1822|64|62|08|50|02|
1823|19|58|57|43|66|
1824|10|46|05|80|58|
1825|36|59|49|68|14|
1826|10|68|13|23|09|
1827|02|38|58|29|63|
1828|05|16|30|47|73|
1829|58|23|38|31|51|
1830|64|08|68|41|66|
1831|48|02|61|25|29|
1832|28|30|42|01|68|
1833|06|44|10|48|57|
1834|49|04|42|35|19|
1835|08|58|62|29|21|
1836|13|29|65|35|12|
1837|41|12|72|14|27|
1838|21|79|80|61|05|
1839|10|45|78|41|33|
1840|75|12|38|52|10|
1841|35|51|13|16|31|
1842|31|71|13|56|02|
1843|26|23|08|16|55|
1844|21|20|09|39|65|
1845|08|37|38|09|40|
1846|39|76|14|24|37|
1847|37|40|18|36|17|
1848|44|77|24|15|30|
1849|80|75|61|54|16|
1850|49|18|39|55|80|
1851|66|23|36|06|69|
1852|67|08|21|61|38|
1853|67|53|71|69|32|
1854|38|08|67|60|50|
1855|02|77|74|67|23|
1856|44|42|11|01|02|
1857|67|59|44|35|51|
1858|27|68|18|17|80|
1859|14|58|79|04|49|
1860|79|41|48|39|71|
1861|28|60|79|43|38|
1862|24|61|28|04|39|
1863|21|75|06|64|26|
1864|69|42|13|56|07|
1865|56|38|58|26|08|
1866|68|54|75|14|15|
1867|57|66|64|35|41|
1868|51|38|49|71|23|
1869|20|08|44|41|33|
1870|75|56|42|76|20|
1871|73|80|41|14|51|
1872|49|07|75|60|32|
1873|07|03|63|54|59|
1874|77|25|28|72|22|
1875|67|16|03|21|78|
1876|28|56|17|51|75|
1877|40|69|65|77|13|
1878|43|68|02|75|59|
1879|18|20|35|62|25|
1880|74|26|29|16|32|
1881|15|08|06|42|59|
1882|80|12|64|36|14|
1883|79|55|17|70|42|
1884|67|75|59|38|27|
1885|18|31|28|10|17|
1886|52|58|09|50|40|
1887|17|45|50|16|62|
1888|28|47|31|51|59|
1889|58|23|54|80|14|
1890|45|69|49|43|27|
1891|56|16|54|59|33|
1892|20|32|46|62|48|
1893|74|29|46|24|76|
1894|43|72|08|53|15|
1895|12|58|67|54|17|
1896|47|43|03|63|24|
1897|78|79|22|72|29|
1898|42|74|38|46|11|
1899|54|57|35|42|08|
1900|35|80|48|34|22|
1901|26|17|41|07|63|
1902|02|59|13|16|61|
1903|64|53|15|29|23|
1904|77|34|67|05|61|
1905|27|78|45|38|72|
1906|02|04|72|41|01|
1907|34|65|66|76|40|
1908|25|61|07|78|13|
1909|56|14|05|55|32|
1910|36|35|44|67|01|
1911|59|75|27|54|10|
1912|66|42|65|70|43|
1913|50|51|05|16|57|
1914|36|76|51|41|32|
1915|64|72|22|14|45|
1916|38|57|42|68|62|
1917|66|49|22|59|76|
1918|08|44|50|04|37|
1919|46|04|68|71|39|
1920|66|76|08|22|10|
1921|80|23|60|68|62|
1922|76|47|60|51|58|
1923|74|34|77|37|10|
1924|52|74|40|42|24|
1925|39|50|04|76|62|
1926|02|20|23|43|51|
1927|71|28|34|29|12|
1928|26|51|64|28|74|
1929|73|60|77|48|20|
1930|08|48|71|75|39|
1931|68|42|54|48|17|
1932|32|27|58|51|14|
1933|67|40|09|60|61|
1934|40|38|63|66|22|
1935|65|64|07|59|08|
1936|22|79|34|21|15|
1937|13|02|80|50|71|
1938|12|42|22|20|79|
1939|70|45|13|35|09|
1940|56|42|63|65|27|
1941|75|50|07|08|09|
1942|45|36|44|66|60|
1943|46|56|12|30|54|
1944|73|55|29|52|46|
1945|57|16|28|61|33|
1946|16|59|26|23|55|
1947|63|62|14|10|75|
1948|16|18|42|54|61|
1949|56|47|80|51|54|
1950|49|53|07|71|18|
1951|76|75|29|01|09|
1952|52|11|44|80|13|
1953|43|05|75|24|63|
1954|03|18|14|73|67|
1955|27|28|71|59|55|
1956|68|51|72|37|43|
1957|20|22|39|30|53|
1958|73|32|77|44|49|
1959|06|33|47|60|03|
1960|28|09|15|13|59|
1961|33|10|42|32|27|
1962|72|79|19|21|43|
1963|52|36|07|11|30|
1964|76|11|05|01|72|
1965|31|23|07|19|37|
1966|19|32|08|10|20|
1967|35|29|02|78|27|
1968|15|03|24|65|75|
1969|16|60|80|05|26|
1970|40|55|50|29|04|
1971|13|19|23|30|32|
1972|31|11|38|52|29|
1973|62|36|71|56|53|
1974|14|54|57|76|49|
1975|31|07|75|78|66|
1976|78|63|51|49|19|
1977|42|76|44|05|29|
1978|57|60|24|21|37|
1979|35|37|10|30|65|
1980|08|68|37|43|45|
1981|80|24|74|06|68|
1982|50|24|26|07|66|
1983|38|24|26|80|47|
1984|05|31|53|33|73|
1985|74|67|27|69|29|
1986|12|03|67|54|52|
1987|65|66|34|70|28|
1988|15|50|46|76|42|
1989|69|40|03|15|80|
1990|27|63|43|24|80|
1991|58|04|03|53|66|
1992|42|33|09|23|40|
1993|21|04|57|26|35|
1994|09|25|69|32|40|
1995|31|03|79|50|75|
1996|08|56|65|11|22|
1997|30|18|08|70|44|
1998|16|70|15|01|73|
1999|45|18|41|46|02|
2000|29|05|72|62|59|
2001|64|13|66|26|11|
2002|15|08|19|44|56|
2003|53|32|52|41|06|
2004|69|76|75|11|27|
2005|30|60|78|71|10|
2006|14|77|02|10|55|
2007|04|13|01|72|22|
2008|70|44|41|01|38|
2009|54|21|66|30|71|
2010|74|64|42|23|53|
2011|49|45|22|07|42|
2012|13|58|70|25|14|
2013|66|27|11|26|18|
2014|03|62|24|56|35|
2015|10|08|71|44|61|
2016|12|40|76|49|56|
2017|32|26|51|21|39|
2018|67|27|37|70|46|
2019|35|47|10|45|03|
2020|12|19|20|34|10|
2021|55|31|58|34|67|
2022|35|74|60|56|33|
2023|43|15|80|28|04|
2024|53|39|42|36|19|
2025|68|35|45|74|59|
2026|58|43|45|80|03|
2027|49|75|26|01|19|
2028|06|52|21|01|63|
2029|61|04|31|66|18|
2030|72|28|21|46|71|
2031|61|13|76|41|10|
2032|71|02|60|46|78|
2033|60|09|06|57|16|
2034|64|63|52|44|08|
2035|30|02|14|64|59|
2036|60|73|39|16|58|
2037|12|56|02|01|16|
2038|71|72|33|29|54|
2039|39|73|14|45|66|
2040|17|10|27|25|31|
2041|02|12|16|04|73|
2042|51|35|45|16|31|
2043|17|19|02|09|49|
2044|03|65|78|06|32|
2045|07|72|54|02|47|
2046|72|49|74|29|20|
2047|62|50|04|30|43|
2048|38|72|77|05|12|
2049|76|27|58|40|44|
2050|32|50|27|14|30|
2051|16|76|61|45|75|
2052|37|63|79|17|40|
2053|77|38|24|16|39|
2054|66|30|29|11|34|
2055|48|20|65|64|39|
2056|65|72|43|05|40|
2057|11|23|77|41|42|
2058|11|77|17|48|52|
2059|04|60|72|68|07|
2060|16|51|40|15|69|
2061|20|52|36|63|44|
2062|34|22|10|72|09|
2063|04|70|01|79|08|
2064|71|08|79|20|38|
2065|11|28|13|03|10|
2066|45|72|29|51|08|
2067|60|58|18|15|59|
2068|72|45|18|41|68|
2069|36|05|07|25|63|
2070|03|35|52|53|66|
2071|64|14|13|53|54|
